,target,day,strength,num_trajectories,pHat,pHat_std,FS_avg,FS_std,FS_conditional,FS_conditional_std
407,w1,10,0.4,100,0.72,0.0448998886412873,0.574732,0.03583172161311818,0.7981,0.0013482556174096003
298,w1,10,0.5,100,0.65,0.047696960070847276,0.51253,0.03760432000448885,0.7883692307692307,0.0015654085019185654
375,w1,10,0.6,100,0.66,0.04737087712930804,0.5141119999999999,0.03689040344805136,0.7788151515151515,0.0013234364831742108
260,w1,10,0.7,100,0.73,0.044395945760846225,0.556292,0.03383359566111766,0.7619068493150685,0.001761872126462671
92,w1,10,0.8,100,0.74,0.04386342439892262,0.552374,0.03274841292704122,0.7463432432432432,0.0017198005569652728
204,w1,10,0.9,100,0.7,0.045825756949558406,0.511112,0.03346721515991434,0.7300371428571428,0.001878628648154722
376,w1,10,1.0,100,0.71,0.04537620521815371,0.499156,0.03191255484350948,0.7028957746478874,0.002057564207658186
259,w1,10,1.1,100,0.76,0.04270831300812525,0.512644,0.028832707064027137,0.6744315789473684,0.0020565652342593582
408,w1,10,1.2,100,0.71,0.04537620521815371,0.45956199999999997,0.02938118536682957,0.6471690140845071,0.0017530844996862683
296,w1,10,1.3,100,0.71,0.04537620521815371,0.4353679999999999,0.027832367447991196,0.6130309859154929,0.00192235988629373
30,w1,10,1.4,100,0.63,0.048280430818293245,0.371224,0.02846132439363987,0.5890603174603175,0.002283202477541566
140,w1,10,1.5,100,0.69,0.04624932431938871,0.38526200000000005,0.025843484238004755,0.5582,0.002150255818272785
106,w1,10,1.6,100,0.67,0.04702127178203499,0.352056,0.024768086091581643,0.5253164179104478,0.0029767590122549933
222,w1,10,1.7,100,0.71,0.04537620521815371,0.35713200000000006,0.022921257246495012,0.5028929577464788,0.0032170119883954593
385,w1,10,1.8,100,0.71,0.04537620521815371,0.34013400000000005,0.02185357802374705,0.4789098591549297,0.0034705272270938196
272,w1,10,1.9,100,0.7,0.045825756949558406,0.31133999999999995,0.0204740484516375,0.44462571428571435,0.0030864944025209245
171,w1,10,2.0,100,0.67,0.04702127178203499,0.27782799999999996,0.019732835786069877,0.41448656716417914,0.004770063742869438
52,w1,10,2.1,100,0.74,0.04386342439892262,0.294286,0.017758300651807873,0.397572972972973,0.00462701964561852
